center_frame_id,source_recording,center_rgb,neighbor_rgb_paths,gt_annotation_path,lighting,manual_gt_status,paper_eval_recording_overlap,eligible,exclusion_reason
pallet11_gt__1778654567947679232,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654567947679232.png,,legacy_unverified/annotations/pallet11_gt/1778654567947679232.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654568081997568,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654568081997568.png,,legacy_unverified/annotations/pallet11_gt/1778654568081997568.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654568149134592,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654568149134592.png,,legacy_unverified/annotations/pallet11_gt/1778654568149134592.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654568249900288,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654568249900288.png,,legacy_unverified/annotations/pallet11_gt/1778654568249900288.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654568418318848,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654568418318848.png,,legacy_unverified/annotations/pallet11_gt/1778654568418318848.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654568518767104,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654568518767104.png,,legacy_unverified/annotations/pallet11_gt/1778654568518767104.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654568585801728,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654568585801728.png,,legacy_unverified/annotations/pallet11_gt/1778654568585801728.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654568653283328,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654568653283328.png,,legacy_unverified/annotations/pallet11_gt/1778654568653283328.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654568720258048,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654568720258048.png,,legacy_unverified/annotations/pallet11_gt/1778654568720258048.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654568921939200,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654568921939200.png,,legacy_unverified/annotations/pallet11_gt/1778654568921939200.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654568989161728,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654568989161728.png,,legacy_unverified/annotations/pallet11_gt/1778654568989161728.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654569056366080,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654569056366080.png,,legacy_unverified/annotations/pallet11_gt/1778654569056366080.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654569224397824,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654569224397824.png,,legacy_unverified/annotations/pallet11_gt/1778654569224397824.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654569392242176,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654569392242176.png,,legacy_unverified/annotations/pallet11_gt/1778654569392242176.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654569459179264,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654569459179264.png,,legacy_unverified/annotations/pallet11_gt/1778654569459179264.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654569526403584,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654569526403584.png,,legacy_unverified/annotations/pallet11_gt/1778654569526403584.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654569593627904,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654569593627904.png,,legacy_unverified/annotations/pallet11_gt/1778654569593627904.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654569660779520,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654569660779520.png,,legacy_unverified/annotations/pallet11_gt/1778654569660779520.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654569728078848,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654569728078848.png,,legacy_unverified/annotations/pallet11_gt/1778654569728078848.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654569795190528,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654569795190528.png,,legacy_unverified/annotations/pallet11_gt/1778654569795190528.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654569828684800,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654569828684800.png,,legacy_unverified/annotations/pallet11_gt/1778654569828684800.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654569896061440,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654569896061440.png,,legacy_unverified/annotations/pallet11_gt/1778654569896061440.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654569963199744,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654569963199744.png,,legacy_unverified/annotations/pallet11_gt/1778654569963199744.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654570064192768,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654570064192768.png,,legacy_unverified/annotations/pallet11_gt/1778654570064192768.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654570131188480,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654570131188480.png,,legacy_unverified/annotations/pallet11_gt/1778654570131188480.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654570232158464,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654570232158464.png,,legacy_unverified/annotations/pallet11_gt/1778654570232158464.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654570299178752,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654570299178752.png,,legacy_unverified/annotations/pallet11_gt/1778654570299178752.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654570366325760,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654570366325760.png,,legacy_unverified/annotations/pallet11_gt/1778654570366325760.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654570433658624,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654570433658624.png,,legacy_unverified/annotations/pallet11_gt/1778654570433658624.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654570500677376,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654570500677376.png,,legacy_unverified/annotations/pallet11_gt/1778654570500677376.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654570568186368,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654570568186368.png,,legacy_unverified/annotations/pallet11_gt/1778654570568186368.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654570635153408,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654570635153408.png,,legacy_unverified/annotations/pallet11_gt/1778654570635153408.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654570702294784,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654570702294784.png,,legacy_unverified/annotations/pallet11_gt/1778654570702294784.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654570769996032,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654570769996032.png,,legacy_unverified/annotations/pallet11_gt/1778654570769996032.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654570870355200,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654570870355200.png,,legacy_unverified/annotations/pallet11_gt/1778654570870355200.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654570937508864,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654570937508864.png,,legacy_unverified/annotations/pallet11_gt/1778654570937508864.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654571004770304,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654571004770304.png,,legacy_unverified/annotations/pallet11_gt/1778654571004770304.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654571105585920,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654571105585920.png,,legacy_unverified/annotations/pallet11_gt/1778654571105585920.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654571139292416,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654571139292416.png,,legacy_unverified/annotations/pallet11_gt/1778654571139292416.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654571206541312,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654571206541312.png,,legacy_unverified/annotations/pallet11_gt/1778654571206541312.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654571273446656,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654571273446656.png,,legacy_unverified/annotations/pallet11_gt/1778654571273446656.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654571340841216,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654571340841216.png,,legacy_unverified/annotations/pallet11_gt/1778654571340841216.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654571509263872,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654571509263872.png,,legacy_unverified/annotations/pallet11_gt/1778654571509263872.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654571643508736,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654571643508736.png,,legacy_unverified/annotations/pallet11_gt/1778654571643508736.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654571710730752,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654571710730752.png,,legacy_unverified/annotations/pallet11_gt/1778654571710730752.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654571777518336,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654571777518336.png,,legacy_unverified/annotations/pallet11_gt/1778654571777518336.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654571844766976,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654571844766976.png,,legacy_unverified/annotations/pallet11_gt/1778654571844766976.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654571911886080,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654571911886080.png,,legacy_unverified/annotations/pallet11_gt/1778654571911886080.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654571979113216,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654571979113216.png,,legacy_unverified/annotations/pallet11_gt/1778654571979113216.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654572046291712,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654572046291712.png,,legacy_unverified/annotations/pallet11_gt/1778654572046291712.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654572180719872,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654572180719872.png,,legacy_unverified/annotations/pallet11_gt/1778654572180719872.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654572349217536,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654572349217536.png,,legacy_unverified/annotations/pallet11_gt/1778654572349217536.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654572483220992,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654572483220992.png,,legacy_unverified/annotations/pallet11_gt/1778654572483220992.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654572584023808,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654572584023808.png,,legacy_unverified/annotations/pallet11_gt/1778654572584023808.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654572651117312,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654572651117312.png,,legacy_unverified/annotations/pallet11_gt/1778654572651117312.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654572718208512,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654572718208512.png,,legacy_unverified/annotations/pallet11_gt/1778654572718208512.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654572785565696,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654572785565696.png,,legacy_unverified/annotations/pallet11_gt/1778654572785565696.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654572852644096,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654572852644096.png,,legacy_unverified/annotations/pallet11_gt/1778654572852644096.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654572953835776,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654572953835776.png,,legacy_unverified/annotations/pallet11_gt/1778654572953835776.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
